,ticker,content
0,GOOG,relative strength rs rating alphabet goog enter higher percentile friday get lift look best stock buy watch factor watch closely be relative price strength exclusive rating investor business daily identify share price performance worst best score grade show stock price performance last week stack other stock database history show stock go make biggest gain typically have higher rs rating launch biggest price move see alphabet continue rebound clear threshold see ibd help make more money stocksalphabet be try complete consolidation buy point see stock clear price volume least average company post earning growth latest quarterly report sale growth come alphabet hold rank peer internet content industry group grubhub grub momo momo sogo be top highly rate stock group get newsletter deliver inbox more info product service privacy policy term also fang stock news facebook amazon netflix googlewhich stock be show improve technical action use ibd relative strength rating relative strength line help judge stock
1,GOOG,relative strength rs rating alphabet goog jump new percentile monday get lift re research best stock buy watch keep close eye relative price strength ibd unique rs rating track technical performance show stock price action last week measure other stock database decade market research reveal top perform stock often have better rs rating begin largest run see alphabet continue show renew price strength clear threshold see ibd help make more money stocksalphabet be try complete consolidation entry see stock break heavy volume company show ep growth last quarter sale growth come company hold rank peer internet content industry group grubhub grub twitter twtr yy yy be top highly rate stock group get newsletter deliver inbox more info product service privacy policy term also fang stock news facebook amazon netflix googleibd stock rating upgrade rise relative strengthwhy use ibd relative strength rating relative strength line help judge stock
2,GOOG,tuesday alphabet goog get upgrade ibd smartselect composite rating revise score mean stock currently top other stock term key performance metric technical strength alphabet be currently form consolidation entry look stock break volume least average see ibd help make more money stock have ep rating mean recent quarterly annual earning growth top stock accumulation distribution rating show roughly equal amount buy selling institutional investor last week get newsletter deliver inbox more info product service privacy policy term usein company report earning growth top line growth increase prior quarter mark quarter rise revenue increase alphabet hold rank peer internet content industry group grubhub grub twitter twtr yy yy be top highly rate stock group related company be now outperform stock see stock just come ibd top stock list
3,GOOG,thursday alphabet goog receive positive adjustment relative strength rs rating look best stock buy watch factor watch closely be relative price strength exclusive rating investor business daily track price action worst best score rating show stock price movement trail week stack other stock database decade market research show best stock typically have higher rs rating launch biggest price move see alphabet continue rebound clear threshold look best stock buy watch start herealphabet be try complete consolidation buy point see stock clear price heavy volume company show earning growth last quarter sale increase company hold rank peer internet content industry group grubhub grub baidu bidu twitter twtr be top highly rate stock group get newsletter deliver inbox more info product service privacy policy term also fang stock news facebook amazon netflix googlestock rise relative strength ratingswhy use ibd relative strength rating relative strength line help judge stock
4,GOOG,relative strength rs rating alphabet goog enter new percentile monday get lift try find best stock buy watch keep close eye relative price strength ibd unique rs rating identify market leadership used worst best score show stock price action trail week compare other publicly trade company year market history show best stock tend have rs rating north begin largest price move see alphabet continue rebound clear threshold look best stock buy watch start herealphabet be try complete consolidation buy point see clear price volume least average company report ep growth most recent report sale growth come keep eye company next round number apr company hold rank peer internet content industry group grubhub grub com wuba yy yy be top highly rate stock group get newsletter deliver inbox more info product service privacy policy term also fang stock news facebook amazon netflix googlestock rise relative strength ratingswhy use ibd relative strength rating relative strength line help judge stock
5,GOOG,think oldest mutual fund have figured now beat benchmark consistent basis be right rowe price growth stock fund prgfx notch top result hold lead growth stock amazon com amzn book holding bkng alibaba group holding baba microsoft msft google parent alphabet googl growth stock fund open april have beaten index year year year year year annualize period year accord morningstar com inception fund have post average annual return compare return first month year fund be vs large cap growth mutual fund be direct rival joe fath manage fund say holding amazon book alibaba microsoft alphabet share key trait re look innovative disruptor fath say unique time re go powerful information revolution massive platform business be be build top powerful technology build powerful network effect user platform get newsletter deliver inbox more info product service privacy policy term usefath seek large cap become megacaps growth be accelerate very big base business google be good example fath say refer google parent alphabet ve be able grow top line annually long period time continue even company become much larger other big thing be don rest profit pool ve create continue invest break barrier new area so far year alphabet be amazon be gain alibaba book microsoft range fund be large cap focuse more mostly domestic only foreign stock march still fund have additional international exposure large cap stock many have multinational operation bring stock fund fath need see double digit growth earning free cash flow year year fath assess company total addressable market ask be area ripe disruption be new entrant look stock market appreciate speed pace durability company growth online retailer amazon be fund top hold perfect example innovative disruptor go many different direction same time disrupt many different part marketplace fath say biggest area be commerce drive prime membership second be cloud offer amazon web service have other iron fire biggest be advertising hardware amazon be do more advertising third party merchant use amazon storefront also move home device alexa speaker system compete google apple aapl fath say book online travel agent run book com have powerful business model say accumulate inordinate amount supply europe add lot brand independent hotel well alternative vacation home bed breakfast say put pressure aggregator travel site such trivago be more efficient marketing spend drive person own site big hold be alibaba chinese commerce giant fath say have probably best business model be very cash flow generative epicenter take advantage china rise middle class buy more more good service intuitive surgical isrg have see share rise more past year first quarter earning share jump revenue profit top expectation company make robotic da vinci surgical system profitability be base classic razor razor blade business model make money robotic surgical system then create recur revenue stream additional profit sale service contract disposable item surgical blade other instrument accessory fath also like nike nke have be favor competitor adida addyy hustle way resurgence say nike be begin ramp innovation engine soon pump number product include react sneaker line go forward fath say feel very good fundamental also need much retirement saving age incomenew etf aim provide steady annual distribution rate
6,GOOG,welcome move alphabet goog see relative strength rating improve monday ibd proprietary rating track price movement worst best score grade show stock price movement last week hold other stock database decade market research reveal best stock typically have rs rating north launch biggest price move see alphabet continue rebound hit benchmark see ibd help make more money stocksalphabet have climb more past entry first stage flat base meaning now proper buy zone look stock offer new chance get week tight pullback day week move average company show earning growth most recent report sale increase alphabet earn rank peer internet content industry group athm facebook fb grubhub grub be top highly rate stock group related fang stock news facebook amazon netflix googlewhich stock be show rise relative strength use ibd relative strength rating relative strength line help judge stock
7,GOOG,year top perform diversify stock fund have regain be very close retake day move average thank friday market rebound small cap exchange trade fund make list biggest year date gainer large cap still dominate exception midcap etf first trust dorsey dynamic focus fvc rest be big cap name powershare pure growth rpg top list return accord morningstar direct etf try recapture day line friday work base potential buy point fund track pure growth index total return provide access stock exhibit strong growth trait growth be measure base sale growth earning change price momentum information technology account biggest sector weighting nearly asset health care consumer discretionary financial top holding include netflix nflx adobe system adbe red hat rht amazon com amzn nvidia nvda apple aapl be also portfolio powershare qqq trust qqq track tech heavy nasdaq index come second year date gain fund reclaim day line friday power part jump apple biggest component apple now ibd leaderboard soar twice week friday billionaire investor warren buffett say add apple stake wednesday earning sale beat amazon microsoft msft facebook fb alphabet goog round top get newsletter deliver inbox more info product service privacy policy term usein third place ishare small cap growth ijt year date return etf also regain day line friday march intraday peak top holding include hospice care provider cheme che pawnshop operator firstcash fcfs stamp com stmp small cap ishare russell growth iwo be just year date gain share be now back day line fund top holding include biotech nektar therapeutic nktr grubhub grub software maker aspen technology azpn also be interested way apple earning buffett news key way profit alibaba earning other china stocksaccess ai beat market hot tech stock microsoft
8,GOOG,fang stock ll love first trust dow jone internet fdn count amazon amzn facebook fb netflix nflx top holding fund track dow jone internet composite index be testing support day move average strong move line set buy opportunity purchase be particularly risky market uptrend pressure fdn have build new base possible buy point be handle be left side high cent investor watch action handle volume be weak cross handle then potential entry shift left side high etf relative strength indicate beating other fund track ibd fdn be outperform market year date gain vs loss accord morningstar inc fdn also lead long haul average annual return past year respectively gain be same period get newsletter deliver inbox more info product service privacy policy term useinformation technology represent biggest sector weight nearly asset consumer discretionary be next financial service health care make rest company make index generate least annual revenue internet also be trading least month have month average market cap least month average close price sufficient liquidity top name include fang stock mentioned alphabet goog googl salesforce com crm paypal pypl make stock portfolio amazon netflix be member ibd leaderboard list elite stock have enjoy relative gain year stock be time high netflix be also ibd sector leader grubhub grub arista network anet be also fund holding grubhub suffer drop earning top analyst estimate sale miss view share food order service recoup wednesday be still more year date day close also be interested chile argentina investing suddenly look betterfrontier market emerge option major index flounderif apple ll love market beating stock playsetf investing video
9,GOOG,key stock index fund extend gain apple aapl amazon amzn alphabet goog boost tech heavy qqqs powershare qqq trust qqq rise spdr dow jone industrial average dium advanced spdr spy add stock market today emerge market small cap underperform qqq notch fifth straight session big cap techs move include amazon alphabet also extend streak day amazon gain alphabet apple rise end session loss iphone maker share remain day move average level be stick past week utility consumer staple health care lead upside sector fund health care select sector spdr xlv advanced head back day move average top component johnson johnson jnj pfizer pfe be dow top gainer express script esrx pop news health insurer cigna ci acquire pharmacy benefit manager metal miner bank retail lag spdr metal mining xme fall continue test support day line apple amazon facebook fb be top name hold big cap growth fund set possible buy opportunity similar etfs featured recently schwab large cap growth schg remain day move average retake line monday put fund potential buy zone important note purchase be higher normal risk market uptrend pressure etf also be form base potential buy point share advanced late september bounce line jan high then fall much february correction recover loss consolidate day line fund track dow jone large cap growth total stock market index marked eighth anniversary december offer market cap weight exposure big cap equity exhibit growth trait information technology represent nearly third total asset tuesday consumer discretionary be next health care industrial financial real estate consumer staple energy material service make less use ibd marketsmith free march
